9.496402877697841527e-01 9.496402877697841527e-01 9.496402877697841527e-01 9.496402877697841527e-01 9.496402877697841527e-01 9.496402877697841527e-01 9.496402877697841527e-01 9.496402877697841527e-01 9.496402877697841527e-01 8.489208633093525691e-01 7.122302158273381423e-01 7.266187050359712574e-01 6.978417266187050272e-01 6.906474820143885252e-01 6.690647482014387970e-01 6.258992805755395628e-01 6.618705035971222950e-01 5.467625899280575963e-01 5.035971223021582510e-01 5.035971223021582510e-01 5.179856115107913661e-01 4.532374100719424592e-01 4.316546762589927866e-01 4.964028776978417490e-01 5.467625899280575963e-01 5.467625899280575963e-01 5.611510791366906004e-01 5.107913669064748641e-01 5.251798561151078681e-01 5.683453237410072134e-01 5.899280575539568305e-01 4.748201438848920763e-01 5.251798561151078681e-01 4.964028776978417490e-01 5.683453237410072134e-01 4.748201438848920763e-01 5.395683453237409832e-01 4.748201438848920763e-01 5.539568345323740983e-01 5.179856115107913661e-01 6.115107913669064477e-01 5.179856115107913661e-01
9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 7.226277372262773779e-01 7.153284671532846861e-01 7.080291970802919943e-01 6.934306569343066107e-01 6.569343065693430406e-01 6.788321167883211160e-01 5.912408759124088142e-01 5.547445255474452441e-01 4.817518248175182705e-01 4.817518248175182705e-01 4.452554744525547559e-01 4.306569343065693167e-01 3.795620437956204185e-01 4.014598540145985495e-01 3.795620437956204185e-01 4.452554744525547559e-01 4.817518248175182705e-01 4.379562043795620641e-01 5.109489051094890932e-01 6.131386861313868897e-01 5.328467153284671687e-01 5.109489051094890932e-01 5.620437956204379359e-01 4.890510948905109623e-01 5.839416058394160114e-01 5.109489051094890932e-01 5.620437956204379359e-01 5.401459854014598605e-01 6.204379562043795815e-01 5.182481751824817851e-01 5.547445255474452441e-01 5.401459854014598605e-01
9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 7.445255474452554534e-01 7.226277372262773779e-01 6.788321167883211160e-01 7.226277372262773779e-01 6.861313868613139189e-01 6.788321167883211160e-01 5.985401459854015060e-01 5.985401459854015060e-01 6.058394160583941979e-01 5.328467153284671687e-01 5.182481751824817851e-01 5.182481751824817851e-01 5.036496350364964014e-01 5.255474452554744769e-01 5.255474452554744769e-01 4.671532846715328313e-01 5.693430656934306278e-01 5.328467153284671687e-01 5.328467153284671687e-01 5.620437956204379359e-01 5.547445255474452441e-01 5.547445255474452441e-01 4.890510948905109623e-01 5.328467153284671687e-01 6.131386861313868897e-01 5.182481751824817851e-01 5.985401459854015060e-01 5.182481751824817851e-01 5.985401459854015060e-01 5.109489051094890932e-01 4.890510948905109623e-01 5.474452554744525523e-01
9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 9.489051094890510463e-01 7.007299270072993025e-01 7.153284671532846861e-01 7.080291970802919943e-01 7.153284671532846861e-01 6.788321167883211160e-01 6.423357664233576569e-01 6.423357664233576569e-01 5.912408759124088142e-01 5.182481751824817851e-01 5.401459854014598605e-01 4.817518248175182705e-01 5.328467153284671687e-01 4.963503649635036541e-01 4.817518248175182705e-01 5.401459854014598605e-01 5.328467153284671687e-01 5.401459854014598605e-01 5.912408759124088142e-01 5.255474452554744769e-01 6.058394160583941979e-01 5.547445255474452441e-01 5.182481751824817851e-01 5.620437956204379359e-01 5.620437956204379359e-01 5.912408759124088142e-01 5.328467153284671687e-01 5.912408759124088142e-01 5.985401459854015060e-01 5.839416058394160114e-01 5.620437956204379359e-01 5.985401459854015060e-01 4.963503649635036541e-01
9.485294117647058432e-01 9.485294117647058432e-01 9.485294117647058432e-01 9.485294117647058432e-01 9.485294117647058432e-01 9.485294117647058432e-01 9.485294117647058432e-01 9.485294117647058432e-01 9.485294117647058432e-01 9.485294117647058432e-01 6.911764705882352811e-01 7.205882352941176405e-01 6.691176470588234837e-01 6.691176470588234837e-01 6.691176470588234837e-01 6.323529411764705621e-01 5.955882352941176405e-01 5.735294117647058432e-01 4.926470588235294379e-01 4.485294117647058987e-01 4.852941176470588203e-01 4.779411764705882582e-01 4.852941176470588203e-01 4.779411764705882582e-01 4.264705882352941013e-01 4.338235294117647189e-01 4.779411764705882582e-01 5.147058823529411242e-01 5.367647058823529216e-01 4.852941176470588203e-01 5.441176470588234837e-01 4.926470588235294379e-01 5.220588235294117974e-01 5.882352941176470784e-01 4.926470588235294379e-01 4.705882352941176405e-01 4.705882352941176405e-01 5.441176470588234837e-01 5.220588235294117974e-01 5.147058823529411242e-01 5.661764705882352811e-01 4.852941176470588203e-01
9.481481481481481843e-01 9.481481481481481843e-01 9.481481481481481843e-01 9.481481481481481843e-01 9.481481481481481843e-01 9.481481481481481843e-01 9.481481481481481843e-01 9.481481481481481843e-01 9.481481481481481843e-01 8.666666666666666963e-01 7.185185185185185563e-01 8.000000000000000444e-01 6.888888888888888840e-01 6.592592592592592116e-01 5.999999999999999778e-01 6.222222222222222321e-01 5.777777777777777235e-01 5.333333333333333259e-01 4.888888888888888729e-01 4.074074074074073848e-01 4.296296296296296391e-01 4.666666666666666741e-01 4.296296296296296391e-01 4.518518518518518379e-01 5.185185185185184897e-01 4.962962962962962910e-01 4.814814814814814548e-01 4.666666666666666741e-01 5.407407407407407440e-01 4.592592592592592560e-01 4.962962962962962910e-01 5.037037037037036535e-01 5.555555555555555802e-01 5.333333333333333259e-01 5.259259259259259078e-01 5.407407407407407440e-01 5.185185185185184897e-01 4.814814814814814548e-01 5.407407407407407440e-01 5.111111111111110716e-01 5.703703703703704164e-01 5.333333333333333259e-01
9.469696969696970168e-01 9.469696969696970168e-01 9.469696969696970168e-01 9.469696969696970168e-01 9.469696969696970168e-01 9.469696969696970168e-01 9.469696969696970168e-01 9.469696969696970168e-01 9.469696969696970168e-01 9.469696969696970168e-01 7.272727272727272929e-01 7.424242424242424310e-01 7.424242424242424310e-01 7.196969696969697239e-01 6.287878787878787845e-01 6.742424242424241987e-01 6.363636363636363535e-01 6.136363636363636465e-01 5.681818181818182323e-01 5.075757575757575690e-01 4.848484848484848619e-01 5.833333333333333703e-01 5.000000000000000000e-01 5.151515151515151381e-01 5.378787878787878451e-01 4.924242424242424310e-01 5.075757575757575690e-01 5.378787878787878451e-01 5.909090909090909394e-01 5.757575757575758013e-01 5.075757575757575690e-01 5.378787878787878451e-01 5.757575757575758013e-01 5.681818181818182323e-01 5.151515151515151381e-01 5.151515151515151381e-01 5.303030303030302761e-01 5.378787878787878451e-01 5.454545454545454142e-01 6.060606060606060774e-01 5.378787878787878451e-01 5.454545454545454142e-01
9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 8.846153846153845812e-01 7.076923076923077316e-01 7.307692307692307265e-01 7.153846153846153966e-01 7.153846153846153966e-01 6.538461538461538547e-01 6.153846153846154188e-01 7.076923076923077316e-01 5.846153846153846478e-01 4.846153846153846145e-01 5.000000000000000000e-01 5.153846153846153300e-01 4.538461538461538436e-01 4.846153846153846145e-01 4.230769230769230727e-01 5.076923076923076650e-01 4.538461538461538436e-01 5.923076923076923128e-01 5.384615384615384359e-01 5.307692307692307709e-01 6.076923076923076428e-01 5.384615384615384359e-01 4.769230769230769496e-01 5.692307692307692069e-01 5.307692307692307709e-01 5.846153846153846478e-01 5.615384615384615419e-01 5.461538461538461009e-01 5.076923076923076650e-01 5.769230769230768718e-01 5.153846153846153300e-01 5.846153846153846478e-01 5.999999999999999778e-01
9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 9.461538461538461231e-01 7.384615384615385025e-01 6.923076923076922906e-01 7.153846153846153966e-01 6.769230769230769607e-01 6.307692307692307487e-01 6.538461538461538547e-01 5.923076923076923128e-01 5.384615384615384359e-01 5.384615384615384359e-01 4.846153846153846145e-01 4.538461538461538436e-01 5.153846153846153300e-01 4.846153846153846145e-01 5.000000000000000000e-01 5.307692307692307709e-01 4.230769230769230727e-01 4.769230769230769496e-01 5.538461538461538769e-01 4.846153846153846145e-01 4.769230769230769496e-01 5.230769230769231060e-01 4.538461538461538436e-01 4.923076923076923350e-01 5.153846153846153300e-01 5.230769230769231060e-01 5.461538461538461009e-01 5.461538461538461009e-01 4.769230769230769496e-01 4.846153846153846145e-01 5.615384615384615419e-01 5.384615384615384359e-01 5.153846153846153300e-01
9.457364341085271464e-01 9.457364341085271464e-01 9.457364341085271464e-01 9.457364341085271464e-01 9.457364341085271464e-01 9.457364341085271464e-01 9.457364341085271464e-01 9.457364341085271464e-01 9.457364341085271464e-01 8.527131782945736038e-01 7.209302325581394832e-01 7.906976744186046124e-01 6.976744186046511809e-01 6.976744186046511809e-01 6.899224806201550431e-01 6.744186046511627675e-01 6.511627906976744651e-01 5.968992248062015005e-01 5.426356589147286469e-01 5.193798449612403445e-01 5.193798449612403445e-01 5.193798449612403445e-01 4.883720930232557933e-01 4.883720930232557933e-01 5.038759689922480689e-01 5.426356589147286469e-01 4.883720930232557933e-01 5.503875968992247847e-01 5.968992248062015005e-01 5.581395348837209225e-01 6.046511627906976383e-01 5.271317829457364823e-01 5.968992248062015005e-01 6.046511627906976383e-01 5.503875968992247847e-01 5.193798449612403445e-01 5.658914728682170603e-01 5.193798449612403445e-01 5.891472868217054737e-01 5.891472868217054737e-01 5.581395348837209225e-01 5.658914728682170603e-01
9.453125000000000000e-01 9.453125000000000000e-01 9.453125000000000000e-01 9.453125000000000000e-01 9.453125000000000000e-01 9.453125000000000000e-01 9.453125000000000000e-01 9.453125000000000000e-01 9.453125000000000000e-01 8.750000000000000000e-01 6.718750000000000000e-01 6.796875000000000000e-01 6.562500000000000000e-01 6.562500000000000000e-01 6.250000000000000000e-01 6.171875000000000000e-01 6.015625000000000000e-01 5.468750000000000000e-01 5.000000000000000000e-01 4.921875000000000000e-01 4.765625000000000000e-01 5.468750000000000000e-01 4.765625000000000000e-01 5.000000000000000000e-01 4.375000000000000000e-01 5.078125000000000000e-01 5.234375000000000000e-01 4.843750000000000000e-01 5.078125000000000000e-01 5.703125000000000000e-01 5.312500000000000000e-01 5.234375000000000000e-01 5.156250000000000000e-01 4.921875000000000000e-01 5.468750000000000000e-01 5.468750000000000000e-01 5.312500000000000000e-01 5.078125000000000000e-01 4.921875000000000000e-01 5.312500000000000000e-01 5.468750000000000000e-01 5.625000000000000000e-01
