3.960616514682770095e+00
3.340016087889671859e+00
3.268948099613189662e+00
3.173245768547058088e+00
3.034104395508766316e+00
2.964505098462104637e+00
2.871524546742439288e+00
2.786595450341701419e+00
2.785980895459651663e+00
2.676151121854782211e+00
2.622547655701636948e+00
2.587058153748512446e+00
2.517500706017016920e+00
2.456607283055782354e+00
2.399299596250056954e+00
2.293313666582107668e+00
2.265787981152534325e+00
2.161244424283504273e+00
2.147352250516414873e+00
2.088740508258342565e+00
2.017646646499633878e+00
1.938488283753395436e+00
1.936871994733810443e+00
1.791168670356273918e+00
1.759703180938959166e+00
1.702611684650182422e+00
1.671185245066880931e+00
1.639878880977630571e+00
1.576791107654571311e+00
1.488279948532581276e+00
1.476010886281728940e+00
1.415723038315773064e+00
1.383517230898142047e+00
1.346348010003566742e+00
1.257521595209837084e+00
1.239863831996917742e+00
1.187622257620096100e+00
1.161513040363788551e+00
1.104214736372232331e+00
1.064335344657301841e+00
1.066495547741651562e+00
1.046648287400603339e+00
9.841567070782184512e-01
9.884518296271562754e-01
9.497180581092834473e-01
9.167021405696869074e-01
8.996824090182780065e-01
8.341646440327168399e-01
8.617707518488169072e-01
8.273126314580440122e-01
8.251646537333727771e-01
8.702394023537636247e-01
8.510905145108699221e-01
8.480843172967434951e-01
7.990225126594304728e-01
7.953864143788813568e-01
7.900772151350974326e-01
7.750781662017107720e-01
7.614719409495591673e-01
7.296397745609284335e-01
7.438989829644561125e-01
6.883016725629568233e-01
6.816505531221628278e-01
6.577198193594813169e-01
6.550377466157079054e-01
6.107342588901518710e-01
6.315255552902818703e-01
6.341918354481459463e-01
6.274210771545768450e-01
5.844828345626592592e-01
5.551586883887649204e-01
5.832819736003875821e-01
5.400659332796931000e-01
5.102017682418227285e-01
5.372662992402911231e-01
5.185243533924221992e-01
4.971348858252168101e-01
5.001141488552093284e-01
4.947676819190383046e-01
4.295219288393855583e-01
4.854931863024830596e-01
4.841597571969032399e-01
4.679846456274390221e-01
4.604527268558740727e-01
4.614473802223801879e-01
4.604353148862719847e-01
4.229983738809823812e-01
4.371968523785472183e-01
4.093311536684632879e-01
4.067042579501867205e-01
4.046550108678639290e-01
3.773045159690082695e-01
3.896573664247989233e-01
3.635291860997676427e-01
3.507371590845286824e-01
3.595321136713027776e-01
3.519520202279090570e-01
3.251840384490788383e-01
3.448492881841957458e-01
3.367309086024761200e-01
